Date,AAPL,AMZN,JNJ,JPM,META,MSFT,NVDA,TSLA,XOM
2023-09-14,174.23287963867188,144.72000122070312,154.87623596191406,143.07662963867188,310.25775146484375,334.22015380859375,45.55988693237305,276.0400085449219,111.53778839111328
2023-09-15,173.50909423828125,140.38999938964844,152.71018981933594,142.65481567382812,298.9012756347656,325.852294921875,43.879661560058594,274.3900146484375,109.82501220703125
2023-09-18,176.44371032714844,139.97999572753906,153.67498779296875,142.95201110839844,301.1307678222656,324.7076416015625,43.94562911987305,265.2799987792969,110.70962524414062
2023-09-19,177.5343017578125,137.6300048828125,153.41958618164062,142.76986694335938,303.6389465332031,324.30303955078125,43.49983596801758,266.5,110.41790008544922
2023-09-20,173.9849853515625,135.2899932861328,154.09117126464844,142.1659393310547,298.2643127441406,316.52728271484375,42.21943283081055,262.5899963378906,109.54268646240234
2023-09-21,172.43836975097656,129.3300018310547,152.90882873535156,141.05389404296875,294.3427734375,315.3036804199219,40.99799346923828,255.6999969482422,107.99929809570312
2023-09-22,173.2909698486328,129.1199951171875,151.81161499023438,139.7022247314453,297.6770324707031,312.8170166015625,41.590721130371094,244.8800048828125,108.16869354248047
2023-09-25,174.56993103027344,131.27000427246094,151.5845947265625,140.39242553710938,299.4188232421875,313.3399963378906,42.20243835449219,246.99000549316406,109.38270568847656
2023-09-26,170.4852752685547,125.9800033569336,150.4117431640625,138.93531799316406,297.5575866699219,308.0114440917969,41.89158248901367,244.1199951171875,109.55209350585938
2023-09-27,168.9683837890625,125.9800033569336,148.60511779785156,139.75015258789062,296.34332275390625,308.65283203125,42.448326110839844,240.5,113.11882781982422
2023-09-28,169.2261505126953,125.9800033569336,148.38758850097656,141.48529052734375,302.5341796875,309.4916076660156,43.06903839111328,246.3800048828125,112.43183135986328
2023-09-29,169.74171447753906,127.12000274658203,147.31875610351562,139.02159118652344,298.80169677734375,311.57366943359375,43.47885513305664,250.22000122070312,110.65316772460938
2023-10-02,172.2599334716797,129.4600067138672,146.75120544433594,137.8232879638672,305.3807373046875,317.54364013671875,44.761253356933594,251.60000610351562,108.81804656982422
2023-10-03,170.9215087890625,124.72000122070312,146.9309539794922,136.8071746826172,299.5283203125,309.2449035644531,43.49683380126953,246.52999877929688,109.00626373291016
2023-10-04,172.17066955566406,127.0,147.10121154785156,137.42066955566406,304.14654541015625,314.7412109375,44.020599365234375,261.1600036621094,104.93135070800781
2023-10-05,173.4099578857422,125.95999908447266,148.6334991455078,138.00009155273438,303.3602600097656,315.1358947753906,44.66729736328125,260.04998779296875,102.5692138671875
2023-10-06,175.9678497314453,127.95999908447266,149.10641479492188,140.12464904785156,313.9503479003906,322.9314270019531,45.74079895019531,260.5299987792969,100.85643768310547
2023-10-09,177.45498657226562,128.25999450683594,149.9577178955078,139.80599975585938,316.8665771484375,325.4575500488281,45.25202560424805,259.6700134277344,104.38551330566406
2023-10-10,176.86012268066406,129.47999572753906,149.78746032714844,140.65579223632812,320.3302917480469,324.0465087890625,45.77678298950195,263.6199951171875,103.94320678710938
2023-10-11,178.25804138183594,131.8300018310547,147.72544860839844,141.13865661621094,326.2822265625,328.023193359375,46.7843132019043,262.989990234375,100.21649932861328
2023-10-12,179.16024780273438,132.3300018310547,147.8673553466797,140.81031799316406,322.6393737792969,326.77984619140625,46.923248291015625,258.8699951171875,100.19767761230469
2023-10-13,177.31617736816406,129.7899932861328,148.3592071533203,142.92523193359375,313.21380615234375,323.39520263671875,45.43993377685547,251.1199951171875,103.39737701416016
2023-10-16,177.18728637695312,132.5500030517578,149.0023956298828,142.78036499023438,319.6435241699219,328.24029541015625,46.073646545410156,253.9199981689453,103.47264862060547
2023-10-17,175.63075256347656,131.47000122070312,147.64035034179688,142.47132873535156,322.4801330566406,327.6679382324219,43.91764831542969,254.85000610351562,104.82783508300781
2023-10-18,174.3319549560547,128.1300048828125,144.4622344970703,140.90692138671875,315.4831237792969,325.7437438964844,42.17645263671875,242.67999267578125,106.29591369628906
2023-10-19,173.9552764892578,128.39999389648438,144.074462890625,140.30812072753906,311.3426208496094,326.937744140625,42.08149719238281,220.11000061035156,106.36180877685547
2023-10-20,171.3973846435547,125.16999816894531,144.71762084960938,138.0483856201172,307.2021484375,322.3492431640625,41.367828369140625,211.99000549316406,104.53608703613281
2023-10-23,171.51632690429688,126.55999755859375,143.1947784423828,136.16525268554688,312.5370178222656,324.96417236328125,42.9550895690918,212.0800018310547,103.00210571289062
2023-10-24,171.95257568359375,128.55999755859375,143.0434112548828,136.3294219970703,311.08380126953125,326.1581726074219,43.64277267456055,216.52000427246094,102.00455474853516
2023-10-25,169.63265991210938,121.38999938964844,143.3650360107422,135.58580017089844,298.1249084472656,336.1640930175781,41.7596435546875,212.4199981689453,102.19278717041016
2023-10-26,165.45875549316406,119.56999969482422,140.93414306640625,135.9334716796875,286.99737548828125,323.5531005859375,40.30731964111328,205.75999450683594,101.2611083984375
2023-10-27,166.77734375,127.73999786376953,137.7182159423828,131.03733825683594,295.33807373046875,325.44769287109375,40.481239318847656,207.3000030517578,99.33187103271484
2023-10-30,168.82958984375,132.7100067138672,139.07080078125,132.70799255371094,301.2402648925781,332.8485412597656,41.141929626464844,197.36000061035156,99.64244079589844
2023-10-31,169.30548095703125,133.08999633789062,140.30987548828125,134.29176330566406,299.85675048828125,333.637939453125,40.7611083984375,200.83999633789062,99.61418914794922
2023-11-01,172.47802734375,137.0,140.64093017578125,134.1759033203125,310.38714599609375,341.49261474609375,42.305397033691406,205.66000366210938,99.41656494140625
2023-11-02,176.0471649169922,138.07000732421875,142.10702514648438,136.5708465576172,309.4117431640625,343.7128601074219,43.48583984375,218.50999450683594,102.6821517944336
2023-11-03,175.13504028320312,138.60000610351562,143.14749145507812,138.09666442871094,313.1242980957031,348.13360595703125,44.98414993286133,219.9600067138672,101.43049621582031
2023-11-06,177.69290161132812,139.74000549316406,143.48797607421875,139.1396484375,314.318603515625,351.81427001953125,45.729801177978516,219.27000427246094,99.63302612304688
2023-11-07,180.26071166992188,142.7100067138672,142.73129272460938,139.072021484375,317.3244323730469,355.7613830566406,45.933712005615234,222.17999267578125,98.07080841064453
2023-11-08,181.321533203125,142.0800018310547,142.2110595703125,139.75767517089844,318.2799377441406,358.3960876464844,46.552425384521484,222.11000061035156,96.8662338256836
2023-11-09,180.8456573486328,140.60000610351562,139.43968200683594,139.34242248535156,319.04632568359375,355.9192810058594,46.928245544433594,209.97999572753906,96.89445495605469
2023-11-10,185.0448760986328,143.55999755859375,139.2788848876953,141.40904235839844,327.227783203125,364.7804870605469,48.31260681152344,214.64999389648438,97.6379165649414
2023-11-13,183.45651245117188,142.58999633789062,139.6383056640625,140.7813262939453,327.6458435058594,361.83001708984375,48.59747314453125,223.7100067138672,98.66371154785156
2023-11-14,186.07733154296875,145.8000030517578,139.6667022705078,143.35015869140625,334.7323913574219,365.3725280761719,49.632991790771484,237.41000366210938,99.0435791015625
2023-11-15,186.6431884765625,143.1999969482422,140.74497985839844,144.60557556152344,331.1492919921875,365.5208435058594,48.865352630615234,242.83999633789062,98.44528198242188
2023-11-16,188.33082580566406,142.8300018310547,141.974609375,146.25692749023438,332.62237548828125,371.9479064941406,49.45708465576172,233.58999633789062,97.30564880371094
2023-11-17,188.31097412109375,145.17999267578125,141.68136596679688,147.57997131347656,333.46832275390625,365.6988525390625,49.27516555786133,234.3000030517578,99.67987823486328
2023-11-20,190.05816650390625,146.1300048828125,142.930419921875,148.03384399414062,338.3752746582031,373.20367431640625,50.38564682006836,235.60000610351562,99.2430191040039
2023-11-21,189.25405883789062,143.89999389648438,144.0840606689453,147.7248077392578,335.3992614746094,368.8827209472656,49.920860290527344,241.1999969482422,99.20503234863281
2023-11-22,189.91917419433594,146.7100067138672,143.7980499267578,148.0724639892578,339.8880615234375,373.6090393066406,48.69342803955078,234.2100067138672,98.77766418457031
2023-11-24,188.5889434814453,146.74000549316406,145.3998260498047,148.27525329589844,336.6434020996094,373.1937561035156,47.75387191772461,235.4499969482422,99.30949401855469
2023-11-27,188.41024780273438,147.72999572753906,144.23658752441406,147.937255859375,333.12994384765625,374.36053466796875,48.21965026855469,236.0800018310547,98.73018646240234
2023-11-28,189.0157928466797,147.02999877929688,144.57032775878906,148.27525329589844,337.3998107910156,378.40460205078125,47.79884338378906,246.72000122070312,98.6731948852539
2023-11-29,187.99330139160156,146.32000732421875,145.02796936035156,149.02853393554688,330.64166259765625,374.59783935546875,48.11770248413086,244.13999938964844,97.19166564941406
2023-11-30,188.56907653808594,146.08999633789062,147.45924377441406,150.7281494140625,325.6153564453125,374.6571350097656,46.748329162597656,240.0800018310547,97.57154846191406
2023-12-01,189.84970092773438,147.02999877929688,151.00604248046875,151.46209716796875,323.29632568359375,370.3065490722656,46.74333190917969,238.8300018310547,97.8089828491211
2023-12-04,188.05287170410156,144.83999633789062,151.4827423095703,152.57266235351562,318.5188293457031,364.9967956542969,45.48891067504883,235.5800018310547,97.27715301513672
2023-12-05,192.01385498046875,146.8800048828125,151.16815185546875,152.55337524414062,316.7969055175781,368.3388671875,46.54852294921875,238.72000122070312,95.38726043701172
2023-12-06,190.92184448242188,144.52000427246094,149.32797241210938,150.95030212402344,315.9609375,364.6606140136719,45.48591613769531,239.3699951171875,94.1241683959961
2023-12-07,192.85768127441406,146.8800048828125,148.16477966308594,151.41380310058594,325.0579833984375,366.7865295410156,46.57851028442383,242.63999938964844,93.46887969970703
2023-12-08,194.28720092773438,147.4199981689453,147.2304229736328,153.08450317382812,331.1891174316406,370.0296936035156,47.48816680908203,243.83999633789062,94.54203796386719
2023-12-11,191.77560424804688,145.88999938964844,147.8406219482422,153.6446075439453,323.7541809082031,367.132568359375,46.6094970703125,239.74000549316406,94.60850524902344
2023-12-12,193.29449462890625,147.47999572753906,147.8501434326172,155.01593017578125,332.6522216796875,370.177978515625,47.63910675048828,237.00999450683594,93.11749267578125
2023-12-13,196.5208740234375,148.83999633789062,148.53663635253906,155.53741455078125,333.1697692871094,370.1681213378906,48.06995391845703,239.2899932861328,93.9437255859375
2023-12-14,196.66976928710938,147.4199981689453,149.56634521484375,158.366943359375,331.607177734375,361.8228454589844,48.33184814453125,251.0500030517578,96.46990966796875
2023-12-15,196.13368225097656,149.97000122070312,147.93597412109375,159.56442260742188,333.34893798828125,366.5690002441406,48.871646881103516,253.5,95.82412719726562
2023-12-18,194.46591186523438,154.07000732421875,148.2029266357422,160.53013610839844,343.0034484863281,368.4674072265625,50.05820083618164,252.0800018310547,96.5363998413086
2023-12-19,195.50827026367188,153.7899932861328,149.17544555664062,162.67401123046875,348.71649169921875,369.070556640625,49.58537673950195,257.2200012207031,97.8089828491211
2023-12-20,193.41360473632812,152.1199951171875,146.1339569091797,160.83917236328125,347.6415710449219,366.4601745605469,48.092933654785156,247.13999938964844,96.17549896240234
2023-12-21,193.26466369628906,153.83999633789062,147.63082885742188,161.756591796875,352.4289855957031,369.3474426269531,48.97161102294922,254.5,96.61236572265625
2023-12-22,192.1925506591797,153.4199981689453,148.22201538085938,161.66000366210938,351.7322998046875,370.3757629394531,48.81167221069336,252.5399932861328,96.78330993652344
2023-12-26,191.64657592773438,153.41000366210938,148.87033081054688,162.61607360839844,353.1654968261719,370.4548645019531,49.260498046875,256.6099853515625,97.00174713134766
2023-12-27,191.74581909179688,153.33999633789062,149.07057189941406,163.59144592285156,356.1514892578125,369.87152099609375,49.3984489440918,261.44000244140625,96.54589080810547
2023-12-28,192.17271423339844,153.3800048828125,149.2898406982422,164.46058654785156,356.63916015625,371.0679016113281,49.50341033935547,253.17999267578125,95.14984130859375
2023-12-29,191.1303253173828,151.94000244140625,149.44241333007812,164.26744079589844,352.299560546875,371.81939697265625,49.50341033935547,248.47999572753906,94.95039367675781
